name,resultv,latency,inlen,outlen,mem,tprocess2,tprocess3,tkafka,kafkalen,tdatabase,resulsetlen,numthread,tranrate,loadcpu,freemem
1678832035936,200,4904,8822,9339,24235.3984375,704,2824,1271,78,105,9856,4,70,0.07223786335703059,512909312
1678832048235,200,972,17722,8869,25797.734375,134,5,798,126,35,17,4,70,0.030572487341146485,537694208
1678832050019,200,1061,16902,10297,31426.6015625,426,430,49,20,156,3692,4,70,0.06221552926914287,550629376
1678832049788,200,2239,6302,8317,42826.6015625,975,13,519,84,732,10332,4,70,0.06221552926914287,545013760
1678832049868,200,2301,14522,11261,43282.2265625,928,13,502,53,858,8000,4,70,0.06221552926914287,543940608
1678832055094,200,1013,11262,10167,25331.734375,63,67,844,70,39,9072,4,70,0.04095816524506843,522817536
1678832056725,200,1157,3642,6001,33703.7890625,221,80,759,56,97,8360,4,70,0.09019405059289069,535060480
1678832056647,200,3692,11242,5629,34718.9765625,1008,771,1871,211,42,17,4,70,0.09019405059289069,538279936
1678832056877,200,2941,14782,7399,34718.9765625,992,16,1872,287,61,17,4,70,0.09019405059289069,535060480
1678832061952,200,236,12882,10655,41340.3671875,85,28,83,63,40,8428,4,70,0.027962787867580167,542863360
1678832063584,200,300,6722,3369,42815.7578125,132,66,62,252,40,17,4,70,0.04359131830189985,526237696
1678832064773,200,3099,3002,7003,29064.7265625,572,2369,106,91,52,11004,4,70,0.03985950503878808,517525504
1678832064800,200,1147,18582,15487,40087.15625,622,4,479,105,42,12393,4,70,0.03985950503878808,516444160
1678832068809,200,862,18042,10461,42249.4453125,187,32,608,15,35,2880,4,70,0.03507733739100489,516685824
1678832070442,200,825,5062,8959,29636.7265625,333,45,397,110,50,12857,4,70,0.04615860824514159,521072640
1678832071631,200,1467,3622,1819,31435.8515625,180,102,1151,183,34,17,4,70,0.06877183148035977,535748608
1678832072020,200,557,12162,6089,32602.9375,384,25,113,157,35,17,4,70,0.06877183148035977,526684160
1678832075668,200,4474,3702,8439,21236.3828125,580,10,3797,114,87,13176,4,70,0.035350700060754185,511238144
1678832078489,200,1055,12362,7215,25929.515625,897,58,49,11,51,2068,4,70,0.04489879165817647,491696128
1678832077300,200,1051,19902,9959,25986.8828125,200,7,743,151,101,17,4,70,0.04489879165817647,491696128
1678832078877,200,1085,18422,9219,26010.9609375,900,13,53,249,119,17,4,70,0.04489879165817647,491696128
1678832083795,200,337,12342,6179,27547.8828125,125,95,51,162,66,17,4,70,0.04892167897502563,497569792
1678832085895,200,324,5402,2709,29719.3671875,96,48,89,206,91,17,4,70,0.04084473785746246,488128512
1678832085841,200,2485,3182,1599,31981.34375,684,323,1440,262,38,17,4,70,0.04084473785746246,489963520
1678832085977,200,3152,8542,10989,19452.5625,1981,4,1116,116,51,13437,4,70,0.04084473785746246,486473728
1678832090654,200,855,13362,6689,21182.0859375,309,265,141,140,140,17,4,70,0.0437658415488453,497483776
1678832092952,200,2521,16382,8199,27870.6953125,928,1027,84,224,482,17,4,70,0.04092258007373326,486744064
1678832092754,200,1852,4082,5006,33684.3828125,892,17,110,32,833,5930,4,70,0.04092258007373326,486838272
1678832092700,200,2991,15002,11666,33706.4140625,929,1111,101,56,849,8330,4,70,0.04092258007373326,486920192
1678832097511,200,1521,10342,5179,34889.3515625,1040,20,211,170,250,17,4,70,0.018830651191672373,497397760
1678832104605,200,1953,15562,13367,20795.1875,867,7,989,93,90,11172,4,70,0.036398772477737665,484036608
1678832105527,200,6561,17222,8619,23824.6953125,510,893,5039,249,119,17,4,70,0.09515851734199271,503005184
1678832104948,200,6476,8442,4229,24870.2890625,5527,4,894,139,51,17,4,70,0.09515851734199271,502415360
1678832104978,200,7483,14202,7109,24907.4296875,5451,921,990,241,121,17,4,70,0.09515851734199271,494026752
1678832111471,200,2704,9522,4769,26076.6015625,277,879,1514,138,34,17,4,70,0.020796773626893153,522280960
1678832116272,200,4168,3242,6591,35665.03125,1139,22,2969,79,38,9940,4,70,0.04641498989618245,510484480
1678832117145,200,6466,4782,4643,40480.7421875,2995,78,3352,24,41,4504,4,70,0.0972341137050101,522776576
1678832117168,200,6601,16522,14762,27183.984375,1028,2995,2364,112,214,13002,4,70,0.0,520544256
1678832118842,200,2149,15342,7679,27814.0390625,357,65,1695,247,32,17,4,70,0.024552631413540166,516444160
1678832124792,200,1027,16502,8259,29343.2109375,296,23,676,172,32,17,4,70,0.0315875930322844,559570944
1678832128387,200,1129,18182,15534,44052.546875,310,21,728,111,70,12886,4,70,0.062156102714899006,561573888
1678832128174,200,3476,14962,7489,44654.6640625,961,14,2467,261,34,17,4,70,0.062156102714899006,561573888
1678832129870,200,5192,14862,7439,20397.0703125,2391,27,2744,148,30,17,4,70,0.027687631770977123,550572032
1678832131816,200,3989,1742,879,22331.6171875,261,958,2739,207,31,17,4,70,0.037311649416086695,545124352
1678832135252,200,2506,15982,13871,33389.0859375,1077,823,472,99,134,11760,4,70,0.025773792009631452,562479104
1678832136225,200,2356,18962,9489,34770.5234375,379,1377,554,283,45,17,4,70,0.047870734250359925,560025600
1678832138997,200,857,1382,699,35912.8125,738,15,67,193,37,17,4,70,0.040644652618561705,553930752
1678832141999,200,1994,11702,5859,37699.1640625,271,11,1678,167,34,17,4,70,0.04435776818254194,554254336
1678832142573,200,1173,7642,3829,40744.859375,104,29,948,127,92,17,4,70,0.04484769064100309,557543424
1678832143245,200,1628,19242,9629,40894.2734375,287,88,999,273,254,17,4,70,0.03641086085295325,556052480
1678832145864,200,1704,9002,4509,42277.796875,430,456,786,290,32,17,4,70,0.06380800671035626,558391296
1678832148901,200,381,13222,12633,28772.984375,66,17,174,102,124,12045,4,70,0.025901323582500337,549203968
1678832150014,200,2852,4062,5491,33609.6015625,2042,9,713,42,88,6920,4,70,0.026482970051955778,546504704
1678832150503,200,1794,6782,9413,19775.890625,1009,662,72,102,51,12045,4,70,0.026482970051955778,562262016
1678832152728,200,410,9842,8396,24236.5390625,185,27,101,42,97,6950,4,70,0.050661399394216794,550895616
1678832155722,200,1700,1342,679,25977.1953125,133,8,1498,282,61,17,4,70,0.031758092642898916,535408640
1678832156944,200,1056,12302,8722,29964.0625,415,58,546,27,37,5142,4,70,0.04930441121511198,541048832
1678832157937,200,3687,4602,2309,31286.7265625,731,167,2758,276,31,17,4,70,0.05146838902130676,541052928
1678832159574,200,1837,11482,5749,32857.03125,224,742,832,261,39,17,4,70,0.0632591669364881,545325056
1678832163805,200,498,17222,8619,40463.4296875,235,21,170,157,72,17,4,70,0.06367129718297806,525348864
1678832162587,200,1552,3302,5951,40463.4296875,1174,59,166,59,153,8600,4,70,0.030487831647852178,526069760
1678832165907,200,396,4502,2259,41971.9765625,286,9,62,210,39,17,4,70,0.04457908569935741,529473536
1678832169446,200,1220,3362,1689,44696.2109375,367,32,669,155,152,17,4,70,0.02251435268112336,527261696
1678832166963,200,2337,12522,6269,19925.2578125,880,286,1140,243,31,17,4,70,0.06576198932606103,514641920
1678832170662,200,1997,62,4903,28018.953125,458,1051,449,77,39,9744,4,70,0.045200192738443196,532811776
1678832172768,200,279,6842,8937,38065.828125,189,4,47,91,39,11032,4,70,0.04820402915608859,521404416
1678832175349,200,426,642,329,39605.5859375,91,2,302,151,31,17,4,70,0.036245242937075345,524271616
1678832176298,200,2221,2902,1459,41206.421875,137,258,1793,168,32,17,4,70,0.05637724513358386,540045312
1678832177530,200,1775,2142,1079,44053.078125,331,229,1147,239,68,17,4,70,0.027056264172341735,501096448
1678832179640,200,2073,2282,1149,44668.84375,651,76,1303,275,43,17,4,70,0.027140246999945012,506642432
1678832182216,200,1410,4422,8204,30282.6875,283,468,617,101,42,11987,4,70,0.06677377332533818,504889344
1678832185959,200,693,1162,589,32103.0859375,180,3,455,138,55,17,4,70,0.041795314109999496,489406464
1678832186394,200,873,402,3496,36255.8359375,263,73,498,39,39,6590,4,70,0.06565158048669481,491446272
1678832190165,200,294,1682,849,37638.8828125,118,49,63,143,64,17,4,70,0.046613352472448154,494952448
1678832321572,200,5802,18382,9199,22144.7578125,1887,33,3838,123,44,17,6,120,0.006168719326560372,459808768
1678832321890,200,4204,6342,3179,22239.46875,1978,46,1923,152,257,17,6,120,0.07281034027056275,451211264
1678832322223,200,5228,8122,4069,25028.28125,1111,815,3174,209,128,17,6,120,0.07393024093127773,439529472
1678832321731,200,5621,18322,9169,25754.3984375,962,1156,3281,145,222,17,6,120,0.07281034027056275,451014656
1678832322393,200,4615,3222,3254,25773.015625,1086,29,3203,18,297,3286,6,120,0.07393024093127773,439529472
1678832322059,200,5854,7002,7201,29898.015625,2515,1112,2184,47,43,7400,6,120,0.07393024093127773,439529472
1678832329386,200,4225,16662,8339,34827.7109375,3005,5,1116,297,99,17,6,120,0.03875747604477921,498999296
1678832331816,200,4606,12382,6199,35074.59375,2514,6,2055,245,31,17,6,120,0.03965710877469052,476860416
1678832329615,200,11428,17482,8749,39202.9296875,3220,136,8032,175,40,17,6,120,0.03875747604477921,501673984
1678832332068,200,7429,10222,5119,41233.3984375,1203,37,6070,252,119,17,6,120,0.15318813679695714,486350848
1678832333257,200,8990,3242,1629,42478.4296875,3181,18,4141,223,30,17,6,120,0.032465174736920406,502657024
1678832331913,200,10135,16002,8009,42515.2890625,3199,1079,5760,132,96,17,6,120,0.03965710877469052,485515264
1678832339620,200,3158,8702,4359,42637.9921875,1107,44,1974,157,33,17,6,120,0.0313497631454978,494440448
1678832338523,200,3238,7562,3789,42656.8046875,1151,48,1975,274,64,17,6,120,0.0313497631454978,491339776
1678832345590,200,248,3602,6687,26352.390625,64,4,128,78,52,9772,6,120,0.051322105206329335,506843136
1678832345776,200,617,11402,11825,38296.203125,464,30,81,104,42,12248,6,120,0.051322105206329335,503377920
1678832347457,200,2114,4982,2499,42732.53125,989,716,147,258,262,17,6,120,0.1027966428515379,491626496
1678832347375,200,2480,10822,10395,25452.0390625,426,848,107,80,1099,9968,6,120,0.1027966428515379,493576192
1678832347724,200,5124,18822,9419,27166.6484375,4075,95,938,215,16,17,6,120,0.07145108954566069,505683968
1678832347585,200,6327,5042,5786,31496.3671875,1131,122,4936,38,138,6530,6,120,0.07145108954566069,503934976
1678832353794,200,2860,5982,2999,35995.140625,1037,5,1778,249,40,17,6,120,0.1517277395499401,489414656
1678832351588,200,4726,8802,4409,37236.6875,107,15,3763,139,44,17,6,120,0.04635104042289315,484659200
1678832353936,200,4727,9302,4659,37236.6875,797,1056,2800,226,74,17,6,120,0.1517277395499401,491216896
1678832351776,200,4728,4262,2139,37236.6875,1036,50,3581,293,61,17,6,120,0.04635104042289315,484659200
1678832357439,200,2887,9822,4919,40084.59375,351,603,1894,144,39,17,6,120,0.044665987163274655,487587840
1678832358722,200,2337,5842,2929,40084.59375,1335,34,924,241,44,17,6,120,0.05093652575405074,500842496
1678832361434,200,1709,17822,8919,41345.3359375,343,803,530,271,33,17,6,120,0.055236942976526364,496295936
1678832363374,200,1857,10402,5209,21689.0703125,876,26,920,278,35,17,6,120,0.08293490080030454,494583808
1678832363332,200,4055,14382,7199,24585.8203125,902,946,2046,255,161,17,6,120,0.08293490080030454,498446336
1678832365490,200,3327,1742,4856,29014.796875,1689,108,1180,52,350,7970,6,120,0.04572844850021045,488353792
1678832363477,200,4261,3002,1509,30958.9921875,1006,217,2998,222,40,17,6,120,0.08293490080030454,491896832
1678832365534,200,3074,10962,5489,30958.9921875,1007,720,1170,138,170,17,6,120,0.03331540520327994,480432128
1678832367433,200,2958,18582,9299,31224.3515625,1043,83,1803,216,29,17,6,120,0.07323820517259375,497647616
1678832371322,200,2684,18762,9389,34418.0546875,108,9,2535,176,32,17,6,120,0.04608551111284375,493674496
1678832372793,200,4095,1342,679,37585.0703125,231,841,2973,246,49,17,6,120,0.13174416286934318,483131392
1678832373652,200,4297,1322,669,39435.1171875,1178,36,3004,230,79,17,6,120,0.05159200546792711,493674496
1678832372576,200,6993,10142,9649,21784.796875,2088,948,3916,71,41,9156,6,120,0.04608551111284375,484122624
1678832375286,200,5312,18842,9429,26594.3359375,1026,22,4170,137,94,17,6,120,0.1115281490624212,496164864
1678832373510,200,8482,10822,8901,26644.7890625,2030,791,5301,42,360,6980,6,120,0.0894150211799149,478552064
1678832378458,200,6254,8042,4029,28805.5390625,1770,15,4382,129,86,17,6,120,0.02589624356435972,483450880
1678832380679,200,3307,12322,9216,31608.5234375,2639,16,488,34,164,6110,6,120,0.039978471022233515,451309568
1678832382716,200,5214,9182,4599,34549.0234375,1825,310,3006,229,73,17,6,120,0.051499527819369256,450686976
1678832384427,200,7271,1502,2104,38786.96875,1831,311,5082,15,47,2706,6,120,0.016615319569220324,422633472
1678832385938,200,3822,17562,14409,24748.6796875,129,811,2815,93,67,11256,6,120,0.12379909633301134,424415232
1678832388883,200,3959,14202,8947,26211.3984375,1797,112,2019,20,31,3692,6,120,0.04866110444846359,441196544
1678832386110,200,4006,5702,2859,26259.3671875,1181,15,2779,228,31,17,6,120,0.03316000853310479,444592128
1678832389045,200,4104,19462,13101,29438.15625,2145,11,1848,40,100,6740,6,120,0.04866110444846359,440475648
1678832393702,200,1422,6442,3229,31395.9296875,784,142,373,178,123,17,6,120,0.043460489221434945,457170944
1678832395756,200,7266,8122,4069,37040.9375,1861,303,5007,216,95,17,6,120,0.047312520164596104,446881792
1678832397472,200,2971,13962,6989,20776.171875,81,734,2091,121,65,17,6,120,0.0864852991201312,441827328
1678832397684,200,2310,12282,6149,21086.59375,976,78,1214,228,42,17,6,120,0.0864852991201312,442417152
1678832397582,200,5267,15682,13749,25943.953125,967,2926,1177,99,197,11816,6,120,0.0864852991201312,441565184
1678832399937,200,1461,14742,10087,27997.9296875,921,32,164,29,344,5432,6,120,0.022166005606630446,446394368
1678832396525,200,8160,14122,7069,28577.421875,1243,3788,3096,142,33,17,6,120,0.07710726125864711,439386112
1678832406723,200,780,10402,5209,30011.2421875,345,116,280,156,39,17,6,120,0.047062867000581134,447406080
1678832407632,200,9762,10062,5039,35556.328125,206,2098,7433,261,25,17,6,120,0.09926157237654981,444862464
1678832408063,200,16148,19402,9709,38038.078125,790,1158,14099,206,101,17,6,120,0.09926157237654981,441204736
1678832407670,200,15068,3742,8053,24445.78125,765,28,14112,105,163,12364,6,120,0.09926157237654981,441163776
1678832409762,200,15032,2862,1439,25182.4140625,5860,6822,1596,264,754,17,6,120,0.04302929396467336,455565312
1678832407806,200,15989,17642,8829,25201.5234375,787,71,14291,177,840,17,6,120,0.09926157237654981,441204736
1678832412723,200,3075,3782,1899,27589.2265625,1860,150,1030,285,35,17,6,120,0.01459482198800704,586678272
1678832421487,200,4175,8582,4299,28161.8359375,2659,202,1282,224,32,17,6,120,0.01074599265599949,618668032
1678832428834,200,3183,7962,10511,22728.9375,196,33,2904,112,50,13060,6,120,0.04229286325864685,696504320
1678832428758,200,3296,3622,6935,29404.0,837,111,2220,83,128,10248,6,120,0.04229286325864685,696504320
1678832429693,200,6157,8282,4149,31654.6875,818,139,5164,147,36,17,6,120,0.04229286325864685,703893504
1678832431567,200,6141,15382,7699,32037.09375,802,1313,3996,126,29,17,6,120,0.07620112975673056,709230592
1678832429612,200,7269,4402,2209,32545.7734375,980,908,5169,203,212,17,6,120,0.04229286325864685,696504320
1678832432815,200,4473,17042,8529,32623.8828125,2922,77,1123,231,351,17,6,120,0.04886744385638922,697651200
1678832437724,200,5228,1202,609,36105.859375,3138,3,1891,222,196,17,6,120,0.04068639501447236,709619712
1678832437805,200,6205,19022,9519,39815.296875,4092,10,1967,260,136,17,6,120,0.04068639501447236,712372224
1678832441841,200,4857,7722,4409,40379.4765625,1010,852,2961,6,34,1096,6,120,0.0264362135350214,714145792
1678832440654,200,6080,15502,13365,25807.28125,1844,1,3984,93,251,11228,6,120,0.042574996844681835,712245248
1678832442069,200,7122,16882,8449,27221.875,996,33,6062,210,31,17,6,120,0.0264362135350214,714137600
1678832441622,200,15159,11842,5929,30339.3125,2918,13,12147,291,81,17,6,120,0.04794362237268253,697061376
1678832448866,200,12672,1402,5391,39110.109375,2656,5130,4853,73,33,9380,6,120,0.039449488208038515,670384128
1678832449843,200,7797,8702,4870,40498.1171875,2947,2873,1947,6,30,1039,6,120,0.07528183108539778,661020672
1678832455745,200,5919,19002,9509,43200.9765625,1661,2962,1265,276,31,17,6,120,0.015486192609780753,625618944
1678832452627,200,6195,15242,11681,22215.5703125,1660,3179,1269,54,87,8120,6,120,0.0369974871069973,654258176
1678832452858,200,3101,3442,5526,25151.515625,1646,14,1280,49,161,7610,6,120,0.017677174406528703,622080000
1678832464839,200,1400,15882,7949,27877.5078125,266,7,1087,194,40,17,6,120,0.043332180157055235,614420480
1678832466467,200,3873,1902,959,31267.8515625,825,39,2966,284,43,17,6,120,0.030365081365203175,624558080
1678832466718,200,5791,18022,9019,33140.2109375,772,1014,3972,248,33,17,6,120,0.030365081365203175,621297664
1678832467711,200,4811,11582,5799,33140.2109375,772,0,4001,163,38,17,6,120,0.10456461344428225,614899712
1678832467805,200,5362,2922,1469,34514.1953125,2960,941,1350,156,111,17,6,120,0.0698185113412445,626688000
1678832467843,200,6854,15642,8033,34783.671875,941,6,5876,3,31,424,6,120,0.0698185113412445,629047296
1678832473747,200,2047,7162,10067,25586.1640625,905,47,1033,111,62,12973,6,120,0.06977348209032949,622772224
1678832471011,200,4113,6682,3349,27158.890625,1047,1632,1391,227,43,17,6,120,0.04442592698678537,622010368
1678832476750,200,2981,15702,7859,27387.828125,889,144,1917,235,31,17,6,120,0.04427671401890028,625205248
1678832476867,200,3328,17122,9856,29154.1171875,1650,1202,445,14,31,2590,6,120,0.04427671401890028,621604864
1678832478123,200,2238,3142,4956,33803.59375,265,18,1752,40,203,6770,6,120,0.09695801853137612,616906752
1678832479602,200,4994,5022,5836,39136.609375,202,1956,2800,39,36,6650,6,120,0.03995330166779236,604684288
1678832483606,200,3961,2322,1169,43062.7265625,1953,87,1889,146,32,17,6,120,0.07970613051094563,605880320
1678832484092,200,4878,12142,6079,44111.15625,189,5,4652,168,32,17,6,120,0.07970613051094563,606232576
1678832481710,200,5952,842,429,21295.3671875,1948,928,2975,245,101,17,6,120,0.05368688093061078,605143040
1678832486354,200,3187,8622,11029,34760.734375,966,1158,1037,116,26,13437,6,120,0.05255985263731045,590266368
1678832482143,200,6988,10882,5449,35371.8515625,1948,81,4922,271,37,17,6,120,0.05368688093061078,605167616
1678832488943,200,2046,15302,7659,35371.8515625,947,13,996,238,90,17,6,120,0.03932870222028332,609185792
1678832492769,200,936,18702,14881,22247.015625,172,15,671,91,78,11060,6,120,0.04553738671985464,601821184
1678832493768,200,5838,602,309,25759.7421875,2854,330,2623,279,31,17,6,120,0.10914763875170243,592121856
1678832493999,200,6765,5302,3772,28439.1953125,3063,122,3546,12,34,2242,6,120,0.10914763875170243,592121856
1678832495800,200,4080,17162,8589,28795.9375,948,923,2178,196,31,17,6,120,0.037592455787983904,597155840
1678832494814,200,5765,5642,2829,30610.75,1814,1722,2202,168,27,17,6,120,0.08163107702107623,592207872
1678832495864,200,5141,8302,8533,36787.25,1268,1858,1978,67,37,8764,6,120,0.037592455787983904,597155840
1678832498778,200,4384,1962,989,37451.71875,1433,45,2859,135,47,17,6,120,0.03704046623948186,590004224
1678832504575,200,5152,7462,10087,29416.5078125,1041,118,3959,109,34,12712,6,120,0.07135741788901924,598540288
1678832503647,200,6186,8262,4139,31024.2890625,1238,83,4831,171,34,17,6,120,0.04842797373328692,593604608
1678832505829,200,5183,6942,3479,31942.453125,2626,94,2205,147,258,17,6,120,0.05670565202925939,611299328
1678832506779,200,5146,20002,10009,31942.453125,703,2815,1388,253,240,17,6,120,0.05365113181691895,605966336
1678832508862,200,1782,122,3986,36147.1640625,344,20,1031,51,387,7850,6,120,0.0479799211368148,602656768
1678832507803,200,2387,8402,4209,37295.6484375,956,1271,129,156,31,17,6,120,0.0479799211368148,602656768
1678832513949,200,833,13442,6729,39428.875,141,40,623,299,29,17,6,120,0.05411710963305563,611684352
1678832514901,200,1532,1542,5195,23338.0703125,1058,194,150,68,130,8848,6,120,0.07720756820290099,607780864
1678832515172,200,4890,16122,11146,35264.171875,280,0,4409,34,201,6170,6,120,0.12388300008098409,600961024
1678832515126,200,4968,19462,14106,35321.984375,1727,48,3015,60,178,8750,6,120,0.12388300008098409,597118976
1678832515330,200,6900,4462,2239,36002.3203125,1727,59,5083,239,31,17,6,120,0.12388300008098409,602615808
1678832515941,200,7008,16442,8229,37117.703125,2073,2968,1951,291,16,17,6,120,0.09760451960460954,603373568
1678832519967,200,4940,7282,8051,21827.3984375,1830,1874,430,67,30,8820,6,120,0.03319133531322924,591527936
1678832520895,200,5034,722,6630,33272.6796875,1106,1906,1928,107,94,12538,6,120,0.03319133531322924,594903040
1678832524851,200,4106,17242,8629,36483.9453125,848,1064,2154,281,40,17,6,120,0.0345252831871139,578011136
1678832524820,200,4165,6722,3369,37034.484375,833,368,2928,141,36,17,6,120,0.0345252831871139,578011136
1678832528719,200,2131,17542,15199,24260.265625,1007,10,833,110,281,12857,6,120,0.06550283671824919,594640896
1678832526771,200,7988,9322,4669,26164.5,1069,864,6039,240,16,17,6,120,0.07388279753134522,597270528
1678832531795,200,4095,342,4875,37851.5,1031,1175,1851,74,38,9408,6,120,0.060806267479195916,573845504
1678832531885,200,4324,8502,4259,39858.109375,1017,1159,2027,204,121,17,6,120,0.060806267479195916,573845504
1678832533967,200,3537,16062,8039,39872.578125,952,175,2036,178,374,17,6,120,0.033437630206132024,582586368
1678832535008,200,2534,7422,3719,39890.0703125,820,36,1209,183,469,17,6,120,0.08148244616926294,586129408
1678832534939,200,3977,8322,4169,40040.9453125,994,821,2127,185,35,17,6,120,0.08148244616926294,577433600
1678832538926,200,1304,7382,3699,41466.578125,336,189,736,147,43,17,6,120,0.06195559371976071,582787072
1678832541894,200,5834,9022,4519,24415.4296875,1215,2590,1994,226,35,17,6,120,0.05012839124181131,588341248
1678832542447,200,4157,3102,1559,25154.4375,1223,2057,789,193,33,17,6,120,0.05012839124181131,579043328
1678832542123,200,4406,782,399,29409.8203125,832,2056,1241,270,277,17,6,120,0.05012839124181131,586178560
1678832542509,200,2353,18662,12105,29409.8203125,1215,7,854,29,277,5548,6,120,0.048771295356524344,588500992
1678832545254,200,2607,7502,6716,29995.5390625,904,97,1163,32,443,5930,6,120,0.048771295356524344,587583488
1678832543986,200,5424,18542,9279,30343.75,1092,2038,2264,187,30,17,6,120,0.07040135927565225,588537856
1678832552913,200,4861,3102,1559,33934.0390625,2033,10,2770,277,48,17,6,120,0.038851268980660915,581185536
1678832552974,200,5072,9362,10449,21944.4921875,716,3311,931,96,114,11536,6,120,0.038851268980660915,556736512
1678832553227,200,4787,13382,8537,23650.7890625,2054,139,2547,20,47,3692,6,120,0.12050101687862563,563617792
1678832553288,200,5177,7042,3529,25378.0703125,861,2247,2026,271,43,17,6,120,0.12050101687862563,563601408
1678832555093,200,1394,5662,2839,27407.9296875,922,35,301,172,136,17,6,120,0.031175772045548153,553816064
1678832553387,200,5081,7882,6599,27423.109375,883,2770,1258,28,170,5316,6,120,0.12050101687862563,565579776
1678832561814,200,1244,3402,1709,29263.328125,104,118,989,280,33,17,6,120,0.05701022604333342,557223936
1678832563653,200,2566,1162,4116,37523.734375,108,1585,829,43,44,7070,6,120,0.0692660119571277,555261952
1678832562816,200,1792,10382,5199,37569.1484375,839,700,99,224,154,17,6,120,0.0692660119571277,555261952
1678832563948,200,2240,7882,3949,38076.8984375,865,10,1327,194,38,17,6,120,0.0692660119571277,549367808
1678832564076,200,4508,14862,12373,27983.125,1300,33,2987,79,188,9884,6,120,0.05583436929853781,551276544
1678832564041,200,4645,7242,7876,28107.6015625,1302,43,2982,58,318,8510,6,120,0.05583436929853781,547868672
1678832569674,200,3506,7902,3959,34670.8984375,2235,6,1027,226,238,17,6,120,0.03815106677572062,539824128
1678832569817,200,3369,7282,6786,34688.6328125,1978,95,1017,36,279,6290,6,120,0.045910907667704344,538685440
1678832567823,200,4592,8902,7866,38094.796875,2904,858,366,41,464,6830,6,120,0.08180641900164992,558768128
1678832570934,200,2123,11682,5849,39631.6640625,830,974,152,143,167,17,6,120,0.045910907667704344,537772032
1678832574230,200,1905,2482,1249,42087.4765625,781,35,1056,138,33,17,6,120,0.0731247863965699,536932352
1678832574261,200,1982,18322,14747,26401.859375,1842,32,65,93,43,11172,6,120,0.0731247863965699,536932352
1678832577281,200,4062,2602,1309,29332.2265625,946,93,2949,219,74,17,6,120,0.07195475454333619,542781440
1678832577477,200,3100,362,189,31992.5078125,2506,4,513,204,77,17,6,120,0.07195475454333619,538460160
1678832577249,200,4073,5902,7235,37370.8203125,2202,777,810,65,284,8568,6,120,0.07195475454333619,539799552
1678832578107,200,3564,2002,1009,38567.328125,947,2509,67,237,41,17,6,120,0.07564961396359611,555798528
1678832580232,200,3371,8822,4419,41083.3984375,2403,64,871,155,32,17,6,120,0.02319774664883496,532164608
1678832580267,200,3347,17062,8539,41083.3984375,1119,7,2149,256,72,17,6,120,0.02319774664883496,532164608
1678832585738,200,2093,6742,3379,43768.0234375,342,761,956,231,34,17,6,120,0.07153782499194197,542371840
1678832585890,200,3333,14502,7259,23066.265625,2146,102,868,162,217,17,6,120,0.07153782499194197,542396416
1678832585646,200,3353,1102,559,23066.265625,1275,54,1775,148,249,17,6,120,0.07153782499194197,542396416
1678832586154,200,4191,1642,4686,27153.5078125,2247,761,869,50,314,7730,6,120,0.07153782499194197,540635136
1678832589056,200,3306,1102,559,29666.3671875,731,4,2486,145,85,17,6,120,0.06426566706991231,547508224
1678832588883,200,5766,12062,6039,30215.234375,3067,687,1981,169,31,17,6,120,0.044754679907368554,529571840
1678832592026,200,2107,942,5959,39865.484375,1793,40,104,90,170,10976,6,120,0.033884538084079305,537767936
1678832597020,200,2497,16462,8239,23419.4453125,866,85,1416,282,130,17,6,120,0.06663119636366376,542642176
1678832594049,200,3249,18702,9359,23419.4453125,917,784,1396,132,152,17,6,120,0.061641920977358614,537583616
1678832594028,200,5398,602,309,23668.6640625,998,957,3394,290,49,17,6,120,0.061641920977358614,537309184
1678832594126,200,5411,13762,6889,23691.7734375,998,958,3393,139,61,17,6,120,0.061641920977358614,542826496
1678832598792,200,6117,18262,9139,24765.5546875,1262,83,4742,135,30,17,6,120,0.030757852824313998,547954688
1678832599035,200,6878,11182,12092,37574.125,2097,1128,3612,112,41,13002,6,120,0.09677709606661847,543551488
1678832606169,200,2845,11962,11007,25486.34375,166,4,2526,81,149,10052,6,120,0.12118653445032632,523149312
1678832604225,200,4962,14142,7079,27414.5,1711,952,2241,265,58,17,6,120,0.040630545764767795,524361728
1678832606180,200,4215,7742,3879,27414.5,1817,173,2154,144,71,17,6,120,0.12118653445032632,523149312
1678832604225,200,7189,2262,1139,27931.8515625,1736,1330,2236,138,32,17,6,120,0.040630545764767795,522854400
1678832608794,200,4717,14042,7029,28737.8125,1263,657,2766,276,31,17,6,120,0.021345678960624132,524582912
1678832609771,200,7264,6082,3049,30185.953125,1874,1299,4053,228,38,17,6,120,0.0729680897117562,536166400
1678832613944,200,3594,7582,5434,35198.6015625,1894,847,818,18,35,3286,6,120,0.04467937660637677,532496384
1678832616957,200,1843,8422,7014,22392.8984375,781,881,105,30,76,5606,6,120,0.08201986359243678,510668800
1678832615180,200,3008,17402,14259,23489.359375,940,184,1757,92,127,11116,6,120,0.041740898680880746,520708096
1678832617812,200,2089,19102,9559,36000.5546875,872,19,1170,216,28,17,6,120,0.08201986359243678,510693376
1678832615141,200,4169,6522,10023,37217.96875,1920,82,2048,117,119,13524,6,120,0.041740898680880746,519892992
1678832621015,200,956,2102,1059,38744.8828125,85,113,717,260,41,17,6,120,0.06660117610217665,520601600
1678832623798,200,1025,8662,9903,25244.03125,812,9,135,92,69,11144,6,120,0.07392473754191291,519970816
